"","dataset","end.date","entity","entry.date","geojson","name","point","ListEntry","start.date","typology","documentation.url","geography","heritage.at.risk","organisation","Name.x","Grade.x","hyperlink.x","NGR.x","Easting.x","Northing.x","lat.x","lon.x","Name.y","hyperlink.y","NGR.y","Easting.y","Northing.y","lat.y","lon.y","Name.x.x","Grade.y","hyperlink.x.x","NGR.x.x","Easting.x.x","Northing.x.x","lat.x.x","lon.x.x","Name.y.y","hyperlink.y.y","NGR.y.y","Easting.y.y","Northing.y.y","lat.y.y","lon.y.y"
"2293","heritage-at-risk",NA,7502292,"2024-09-26",NA,"Ruins of the chapel of St Thomas of Canterbury in the Roman Catholic cemetery in Windlehurst","POINT(-2.755143 53.467004)",1015604,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","heritage-at-risk",NA,7502293,"2024-09-26",NA,"Greenside lead mines, ore works and smelt mill, Glenridding","POINT(-2.991315 54.551771)",1015654,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38647",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","heritage-at-risk",NA,7502294,"2024-09-26",NA,"The dovecote, malthouse, outer gatehouse and walling, gateway, granary and tithe barn, St Peter's Abbey","POINT(-2.599380 50.663982)",1015693,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/409232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","heritage-at-risk",NA,7502295,"2024-09-26",NA,"Bowl barrow on Little Toyd Down, 650 metres south west of Grims Lodge Farm","POINT(-1.862828 51.001686)",1015704,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","heritage-at-risk",NA,7502296,"2024-09-26",NA,"Bowl barrow 950m south west of Grey Friars Farm: part of a dispersed round barrow cemetery on Kithurst Hill","POINT(-0.469947 50.901886)",1015711,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","heritage-at-risk",NA,7502297,"2021-12-01",NA,"Long barrow immediately north west of Maiden Castle","POINT(-2.475471 50.697850)",1015779,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","heritage-at-risk",NA,7502298,"2024-09-26",NA,"Moated site known as Vivers Hill Castle, 300 metres north east of the parish church","POINT(-0.927138 54.272057)",1015811,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","heritage-at-risk",NA,7502299,"2024-09-26",NA,"Rotherhopefell Ore Works, Rotherhopefell","POINT(-2.471755 54.774109)",1015827,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","heritage-at-risk",NA,7502300,"2024-09-26",NA,"Bowl barrow 380 metres north west of Hyford Cottage","POINT(-2.265150 50.689069)",1015895,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","heritage-at-risk",NA,7502301,"2024-09-26",NA,"Medieval moated grange 160 metres south east of The Grange","POINT(-1.269724 54.221054)",1015920,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","heritage-at-risk",NA,7502302,"2024-09-26",NA,"Long barrow on Ashmore Down, 775 metres north of Ashgrove Cottages","POINT(-2.119819 50.976149)",1015938,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","heritage-at-risk",NA,7502303,"2024-09-26",NA,"Bell barrow 500 metres north east of Beacon Farm","POINT(-1.905057 50.793882)",1015995,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","heritage-at-risk",NA,7502304,"2024-09-26",NA,"Ruined cottages and well 190 metres north west of Quarterwall Cottages, Lundy","POINT(-4.667140 51.174439)",1016027,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","heritage-at-risk",NA,7502305,"2024-09-26",NA,"Round barrow 150 metres north east of Silver Hill Farm","POINT(-1.210304 54.286936)",1016052,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","heritage-at-risk",NA,7502306,"2022-12-21",NA,"Round 200 metres north west of Penventinnie","POINT(-5.097594 50.272971)",1016063,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","heritage-at-risk",NA,7502307,"2024-09-26",NA,"Tump Barn bowl barrow","POINT(-2.279177 51.587893)",1016077,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","heritage-at-risk",NA,7502308,"2024-09-26",NA,"Three bowl barrows in Avon Heath Country Park, two 620 metres and one 700 metres north west of Matcham's House","POINT(-1.822339 50.817266)",1016095,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","heritage-at-risk",NA,7502309,"2024-09-26",NA,"Cawsand Fort","POINT(-4.202934 50.332545)",1016102,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","heritage-at-risk",NA,7502310,"2024-09-26",NA,"Three Roman period native settlements and later droveway 750m south west of Torleehouse","POINT(-2.147846 55.550157)",1016138,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27787",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","heritage-at-risk",NA,7502311,"2024-09-26",NA,"Prehistoric linear boundary and cairns south west of The Bar","POINT(-6.349360 49.954374)",1016170,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/32343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","heritage-at-risk",NA,7502312,"2024-09-26",NA,"Millsome Castle","POINT(-3.894953 50.836321)",1016227,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","heritage-at-risk",NA,7502313,"2021-05-27",NA,"Cross dyke 600m north west of Easthorpe Farm","POINT(-0.885276 54.139685)",1016261,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","heritage-at-risk",NA,7502314,"2024-09-26",NA,"Bowl barrow on Farm Heath, 470 metres south east of Hill Cottages","POINT(-2.159484 50.690520)",1016272,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","heritage-at-risk",NA,7502315,"2024-09-26",NA,"Marston Moat","POINT(-2.334078 51.193079)",1016302,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","heritage-at-risk",NA,7502316,"2024-09-26",NA,"Bowl barrow 400 metres north east of Look Farm","POINT(-2.635412 50.698111)",1016370,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","heritage-at-risk",NA,7502317,"2024-09-26",NA,"Bowl barrow 230 metres north east of Great Strode House","POINT(-2.770382 50.787750)",1016372,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/34469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","heritage-at-risk",NA,7502318,"2024-09-26",NA,"Four Highworth circles 150 metres north east of Pickett's Copse","POINT(-1.713565 51.614620)",1016386,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","heritage-at-risk",NA,7502319,"2024-09-26",NA,"Ten medieval shielings on north bank of White Lyne at confluence with Little Hare Grain","POINT(-2.668447 55.116992)",1016404,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","heritage-at-risk",NA,7502320,"2024-09-26",NA,"Prehistoric field system and hut circle north of Crab's Ledge","POINT(-6.326515 49.943312)",1016422,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","heritage-at-risk",NA,7502321,"2024-09-26",NA,"Moated site and associated earthwork enclosures 190m south east of Denver Hall","POINT(0.384721 52.586255)",1016486,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","heritage-at-risk",NA,7502322,"2024-09-26",NA,"Martello Tower E, 300 metres south west of junction of Marine Parade West and Wash Lane, Clacton on Sea","POINT(1.140326 51.780491)",1016554,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","heritage-at-risk",NA,7502323,"2021-05-27",NA,"Two bowl barrows north of Green Lane, 430 metres and 330 metres west of Rewe Cross","POINT(-3.500081 50.787533)",1016565,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","heritage-at-risk",NA,7502324,"2024-09-26",NA,"Cup, ring and groove-marked rock 170 metres south west of West Loups's, Cotherstone Moor","POINT(-2.054797 54.549513)",1016595,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","heritage-at-risk",NA,7502325,"2021-05-27",NA,"Neolithic long barrow and two Bronze Age bowl barrows 250m north east of Cold Harbour Farm","POINT(-0.099299 53.317689)",1016670,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","heritage-at-risk",NA,7502326,"2022-12-21",NA,"Round barrow cemetery 320 metres south east of Down Farm","POINT(-1.733025 51.308489)",1016779,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","heritage-at-risk",NA,7502327,"2024-09-26",NA,"Bowl barrow in Three Ash Belt, 460 metres north east of Westwood Farm","POINT(-2.093841 51.747866)",1016840,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","heritage-at-risk",NA,7502328,"2024-09-26",NA,"Bowl barrow 490 metres north west of Abbey Farm","POINT(-1.363293 52.505680)",1016845,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","heritage-at-risk",NA,7502329,"2024-09-26",NA,"Warren's Barrow","POINT(-5.028951 50.346014)",1016888,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","heritage-at-risk",NA,7502330,"2024-09-26",NA,"Site of the Saxon church of Dadesley, 670 metres south west of Dadsley Wells Farm","POINT(-1.123774 53.439841)",1016947,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","heritage-at-risk",NA,7502331,"2024-09-26",NA,"Moated site 400 metres north east of New Hall, Wirral","POINT(-3.062060 53.320947)",1017063,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","heritage-at-risk",NA,7502332,"2024-09-26",NA,"Three bowl barrows, known as Emma's Grove round barrows","POINT(-2.095952 51.842101)",1017079,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","heritage-at-risk",NA,7502333,"2024-09-26",NA,"Bowl barrow 330 metres north of Symonds' Hall Farm","POINT(-2.305795 51.665588)",1017083,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","heritage-at-risk",NA,7502334,"2024-09-26",NA,"Gunnislake Clitters copper, tin, arsenic and wolfram mine","POINT(-4.228087 50.528259)",1017088,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","heritage-at-risk",NA,7502335,"2024-09-26",NA,"Two bowl barrows 200 metres north east of Newland Cross","POINT(-3.904425 50.789135)",1017131,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","heritage-at-risk",NA,7502336,"2024-09-26",NA,"Bowl barrow 520 metres west of Higher Welsford","POINT(-4.460974 50.964421)",1017138,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","heritage-at-risk",NA,7502337,"2024-09-26",NA,"Martello Tower No. 5","POINT(1.150372 51.076677)",1017172,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","heritage-at-risk",NA,7502338,"2024-09-26",NA,"Martello Tower no 7, Shorncliffe Camp","POINT(1.137304 51.074875)",1017174,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","heritage-at-risk",NA,7502339,"2024-09-26",NA,"Two round cairns, 590 metres and 610 metres east of Burn Brae","POINT(-1.907883 55.293625)",1017197,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","heritage-at-risk",NA,7502340,"2024-09-26",NA,"Gibside Hall, B6314, Gibside Estate, Rowlands Gill, Whickham","POINT(-1.726753 54.924539)",1017224,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","heritage-at-risk",NA,7502341,"2024-09-26",NA,"Stanwardine moated site and associated fishpond","POINT(-2.852168 52.843278)",1017240,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","heritage-at-risk",NA,7502342,"2021-05-27",NA,"D-shaped barrow and enclosure 250m east of New Close Plantation","POINT(-0.507244 53.411534)",1017333,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/42711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","heritage-at-risk",NA,7502343,"2024-09-26",NA,"Bowl barrow at The Napp","POINT(-2.959090 52.587886)",1017347,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","heritage-at-risk",NA,7502344,"2024-09-26",NA,"Martello Tower No. 66, Langney Point, Eastbourne","POINT(0.330627 50.787298)",1017356,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","heritage-at-risk",NA,7502345,"2024-09-26",NA,"Eastbourne Redoubt, Eastbourne","POINT(0.300388 50.774056)",1017358,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","heritage-at-risk",NA,7502346,"2024-09-26",NA,"Romano-British farmstead 900 metres north east of triangulation point on Gains Law","POINT(-2.059035 55.551075)",1017381,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/30363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","heritage-at-risk",NA,7502347,"2024-09-26",NA,"Ring cairn 350 metres east of Haythwaite, Barningham Moor","POINT(-1.907963 54.478054)",1017424,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/28283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","heritage-at-risk",NA,7502348,"2024-09-26",NA,"Catterton Hall moated site and adjacent building platform","POINT(-1.224519 53.902867)",1017456,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","heritage-at-risk",NA,7502349,"2024-09-26",NA,"Motte and bailey castle in Pulborough Park","POINT(-0.524722 50.960335)",1017547,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","heritage-at-risk",NA,7502350,"2024-09-26",NA,"Kinaird motte and bailey castle","POINT(-0.787665 53.492942)",1017556,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","heritage-at-risk",NA,7502351,"2024-09-26",NA,"Saltom coal pit","POINT(-3.602363 54.541104)",1017558,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","heritage-at-risk",NA,7502352,"2024-09-26",NA,"Two moated sites adjoining All Saints' Church","POINT(1.422646 52.393842)",1017633,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","heritage-at-risk",NA,7502353,"2024-09-26",NA,"Round barrow cemetery on Broad Down","POINT(-3.175786 50.742744)",1017642,NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
