"ListEntry","dataset","end.date","entity","entry.date","name","point","start.date","typology","url","geography","heritage.at.risk","organisation","Name","hyperlink","NGR","Easting","Northing","Grade","lat","lon"
1017632,"heritage-at-risk",NA,7500997,"2024-09-26","Henge and associated barrow cemetery south of Home Whin Farm","POINT(1.386421 52.054913)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/27101",NA,NA,NA,"Henge and associated barrow cemetery south of Home Whin Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017632","TM 32001 45054, TM 32299 45048",632299,245048,NA,52.0550892928613,1.38691752149881
1017633,"heritage-at-risk",NA,7502352,"2024-09-26","Two moated sites adjoining All Saints' Church","POINT(1.422646 52.393842)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/29894",NA,NA,NA,"Two moated sites adjoining All Saints' Church","https://historicengland.org.uk/listing/the-list/list-entry/1017633","TM 32964 82842",632964,282842,NA,52.3939896819818,1.42260598906832
1017642,"heritage-at-risk",NA,7502353,"2024-09-26","Round barrow cemetery on Broad Down","POINT(-3.175786 50.742744)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/41891",NA,NA,NA,"Round barrow cemetery on Broad Down","https://historicengland.org.uk/listing/the-list/list-entry/1017642","SY 17549 94592, SY 17420 94437, SY 17157 94464, SY 17006 94420, SY 17025 93722, SY 17106 93680, SY 17311 94343, SY 17452 93500",317006,94420,NA,50.7434330995545,-3.17763479007829
1017643,"heritage-at-risk",NA,7501150,"2024-09-26","Roachburn Colliery","POINT(-2.600080 54.931368)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38992",NA,NA,NA,"Roachburn Colliery","https://historicengland.org.uk/listing/the-list/list-entry/1017643","NY 61646 59798",361646,559798,NA,54.931376678252,-2.60007070385903
1017646,"heritage-at-risk",NA,7501151,"2024-09-26","The Widow's Tenement medieval settlement and prehistoric settlement sites, Lundy","POINT(-4.669514 51.189805)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37719",NA,NA,NA,"The Widow's Tenement medieval settlement and prehistoric settlement sites, Lundy","https://historicengland.org.uk/listing/the-list/list-entry/1017646","SS 13784 46634, SS 13517 46828",213517,146828,NA,51.1901714787777,-4.67003656914077
1017647,"heritage-at-risk",NA,7501152,"2024-09-26","Medieval settlement immediately south of Halfway Wall, Lundy","POINT(-4.667751 51.180332)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37152",NA,NA,NA,"Medieval settlement immediately south of Halfway Wall, Lundy","https://historicengland.org.uk/listing/the-list/list-entry/1017647","SS 13681 45739",213681,145739,NA,51.1804433802459,-4.66712733168191
1017651,"heritage-at-risk",NA,7505092,"2024-09-26","Pin Dale lead side veins","POINT(-1.763598 53.337844)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43707",NA,NA,NA,"Pin Dale lead side veins","https://historicengland.org.uk/listing/the-list/list-entry/1017651","SK 15822 82340",415822,382340,NA,53.3377311558253,-1.76384994167142
1017655,"heritage-at-risk",NA,7501256,"2024-09-26","Ventilation chimney and furnace house 260 metres south of Park Farm","POINT(-1.844648 53.725990)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36808",NA,NA,NA,"Ventilation chimney and furnace house 260m south of Park Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017655","SE 10350 25521",410350,425521,NA,53.7259901380857,-1.84461528946619
1017656,"heritage-at-risk",NA,7502354,"2024-09-26","Emley Day Holes, 200 metres east of Churchill Farm","POINT(-1.629216 53.608450)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33563",NA,NA,NA,"Emley Day Holes, 200m east of Churchill Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017656","SE 24631 12495",424631,412495,NA,53.6084373000076,-1.62920682590789
1017682,"heritage-at-risk",NA,7500998,"2024-09-26","Bake Rings later prehistoric-Roman round with attached enclosure and outwork","POINT(-4.550612 50.366270)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/35097",NA,NA,NA,"Bake Rings later prehistoric-Roman round with attached enclosure and outwork","https://historicengland.org.uk/listing/the-list/list-entry/1017682","SX 18693 54939, SX 18793 54871",218693,54939,NA,50.3663528656421,-4.55070923859317
1017689,"heritage-at-risk",NA,7500999,"2024-09-26","Castle Stede motte and bailey, Hornby","POINT(-2.639695 54.121966)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33678",NA,NA,NA,"Castle Stede motte and bailey, Hornby","https://historicengland.org.uk/listing/the-list/list-entry/1017689","SD 58290 69755",358290,469755,NA,54.1219543762114,-2.63965930808431
1017693,"heritage-at-risk",NA,7501000,"2024-09-26","Two Roman forts, two Roman camps, vicus, Iron Age enclosure, Bronze Age barrows and Neolithic henge monument west of Newton Kyme","POINT(-1.307657 53.900176)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31353",NA,NA,NA,"Two Roman forts, two Roman camps, vicus, Iron Age enclosure, Bronze Age barrows and Neolithic henge monument west of Newton Kyme","https://historicengland.org.uk/listing/the-list/list-entry/1017693","SE 45568 45143",445568,445143,NA,53.9004590567654,-1.30798546639702
1017694,"heritage-at-risk",NA,7501168,"2024-09-26","Two bowl barrows on South Heath, 900 metres SSE of The Bungalow","POINT(-2.197135 50.702572)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44241",NA,NA,NA,"Two bowl barrows on South Heath, 900m SSE of The Bungalow","https://historicengland.org.uk/listing/the-list/list-entry/1017694","SY 86174 89234",386174,89234,NA,50.7025789035599,-2.19714594869337
1017697,"heritage-at-risk",NA,7501169,"2024-09-26","Two saucer barrows 775 metres south east of Rodmead Farm","POINT(-2.258882 51.122762)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39655",NA,NA,NA,"Two saucer barrows 775m south east of Rodmead Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017697","ST 81978 35975",381978,135975,NA,51.1227713717679,-2.2588861958201
1017711,"heritage-at-risk",NA,7501170,"2024-09-26","Bowl barrow 190 metres north east of Burton Farm","POINT(-2.249641 51.092211)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/33817",NA,NA,NA,"Bowl barrow 190m north east of Burton Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017711","ST 82611 32576",382611,132576,NA,51.0922273078936,-2.24967675998066
1017713,"heritage-at-risk",NA,7501171,"2021-05-27","Scrubbed Oak enclosure and linear boundary earthwork","POINT(-2.108381 51.124551)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43996",NA,NA,NA,"Scrubbed Oak enclosure and linear boundary earthwork","https://historicengland.org.uk/listing/the-list/list-entry/1017713","ST 92507 36149",392507,136149,NA,51.1245725914578,-2.10844653038467
1017731,"heritage-at-risk",NA,7502355,"2021-05-27","Shieling 150 metres south of Tinkler Crags","POINT(-2.572886 55.034306)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/40566",NA,NA,NA,"Shieling 150m south of Tinkler Crags","https://historicengland.org.uk/listing/the-list/list-entry/1017731","NY 63482 71237",363482,571237,NA,55.0343025637159,-2.57288271061316
1017748,"heritage-at-risk",NA,7501001,"2024-09-26","East Gawber Hall colliery fanhouse, 800 metres north east of Croft Farm","POINT(-1.481979 53.573425)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31434",NA,NA,NA,"East Gawber Hall colliery fanhouse, 800m north east of Croft Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017748","SE 34399 08660",434399,408660,NA,53.5734206078285,-1.48200300144716
1017764,"heritage-at-risk",NA,7501172,"2024-09-26","Snailbeach New Smeltmill, 350 metres north east of Green Acres","POINT(-2.926724 52.621421)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36336",NA,NA,NA,"Snailbeach new smeltmill, 350m north east of Green Acres","https://historicengland.org.uk/listing/the-list/list-entry/1017764","SJ 37365 03026",337365,303026,NA,52.6213693833416,-2.9266568484237
1017774,"heritage-at-risk",NA,7502356,"2022-12-21","Belbury Castle","POINT(-3.311138 50.738608)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36222",NA,NA,NA,"Belbury Castle","https://historicengland.org.uk/listing/the-list/list-entry/1017774","SY 07575 94047",307575,94047,NA,50.7386532285051,-3.31117071734347
1017775,"heritage-at-risk",NA,7501002,"2024-09-26","Hawkesdown Camp and associated outwork","POINT(-3.045315 50.717676)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36223",NA,NA,NA,"Hawkesdown Camp and associated outwork","https://historicengland.org.uk/listing/the-list/list-entry/1017775","SY 26271 91426, SY 26508 91433",326271,91426,NA,50.7177658878487,-3.04574755461581
1017779,"heritage-at-risk",NA,7501173,"2024-09-26","Saltwick Nab alum quarries","POINT(-0.590211 54.487581)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31183",NA,NA,NA,"Saltwick Nab alum quarries","https://historicengland.org.uk/listing/the-list/list-entry/1017779","NZ 91521 11243, NZ 91425 11161",491425,511161,NA,54.4875618645396,-0.59021696081366
1017810,"heritage-at-risk",NA,7502357,"2021-12-01","Moated site 700m east of Gannow Green Farm","POINT(-2.024212 52.403564)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/45919",NA,NA,NA,"Moated site 700m east of Gannow Green Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017810","SO 98448 78393",398448,278393,NA,52.4035445680758,-2.02423793059526
1017833,"heritage-at-risk",NA,7502358,"2024-09-26","Cowell Flat prehistoric field system, 350 metres south east of Mortimer House","POINT(-1.625389 53.443888)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/44952",NA,NA,NA,"Cowell Flat prehistoric field system, 350m south east of Mortimer House","https://historicengland.org.uk/listing/the-list/list-entry/1017833","SK 24994 94184",424994,394184,NA,53.4438377562844,-1.62517546890884
1017835,"heritage-at-risk",NA,7502359,"2024-09-26","Handlands Romano-British settlement, 460 metres south west of Woodseats Farm","POINT(-1.501064 53.450669)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/38929",NA,NA,NA,"Handlands Romano-British settlement, 460m south west of Woodseats Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017835","SK 33223 94996",433223,394996,NA,53.4506834870089,-1.50120479601699
1017838,"heritage-at-risk",NA,7501257,"2024-09-26","Moated site and fishpond north east of Wood Farm","POINT(-2.494632 53.099412)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39849",NA,NA,NA,"Moated site and fishpond north east of Wood Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017838","SJ 66975 55923",366975,355923,NA,53.0994774242412,-2.49467411686739
1017860,"heritage-at-risk",NA,7502360,"2024-09-26","Rainhill Hall Farm moated site and twelve fishponds in The Rough, Blundell's Lane","POINT(-2.767816 53.405793)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/39242",NA,NA,NA,"Rainhill Hall Farm moated site and twelve fishponds in The Rough","https://historicengland.org.uk/listing/the-list/list-entry/1017860","SJ 49098 90078, SJ 48983 90248",349098,390078,NA,53.4050525054349,-2.76711579614477
1017867,"heritage-at-risk",NA,7502361,"2024-09-26","Moated site at Grange Farm","POINT(-4.100268 50.888809)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36113",NA,NA,NA,"Moated site at Grange Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017867","SS 52373 12026",252373,112026,NA,50.8888042495955,-4.10025160901923
1017874,"heritage-at-risk",NA,7505093,"2024-09-26","The North Teign coaxial field system (western part) and associated later remains at Shovel Down, Stonetor Hill and Long Ridge","POINT(-3.907649 50.657132)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/36100",NA,NA,NA,"The North Teign coaxial field system (western part) and associated later remains at Shovel Down, Stonetor Hill and Long Ridge","https://historicengland.org.uk/listing/the-list/list-entry/1017874","SX 65129 85276, SX 65325 85760, SX 65276 85632, SX 64603 85132, SX 64558 85065, SX 64512 85029, SX 64612 85960, SX 64686 86126, SX 65998 85493, SX 64710 85591, SX 65323 85621",265129,85276,NA,50.6515084440746,-3.90919110250047
1017880,"heritage-at-risk",NA,7501174,"2024-09-26","Small multivallate hillfort 460m east of Old Abbey Farm","POINT(-0.214180 53.132766)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/37642",NA,NA,NA,"Small multivallate hillfort 460m east of Old Abbey Farm","https://historicengland.org.uk/listing/the-list/list-entry/1017880","TF 19572 60991",519572,360991,NA,53.1326751047413,-0.214221226433594
1017881,"heritage-at-risk",NA,7501175,"2021-12-01","Moated site in Toseland Wood","POINT(-0.188015 52.253584)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/26688",NA,NA,NA,"Moated site in Toseland Wood","https://historicengland.org.uk/listing/the-list/list-entry/1017881","TL 23799 63279",523799,263279,NA,52.2537647126347,-0.187803738306517
1017922,"heritage-at-risk",NA,7501258,"2024-09-26","Toulston medieval village, manor house site and early garden earthworks","POINT(-1.312579 53.891225)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/31969",NA,NA,NA,"Toulston medieval village, manor house site and early garden earthworks","https://historicengland.org.uk/listing/the-list/list-entry/1017922","SE 45288 44151",445288,444151,NA,53.8915682678409,-1.3123927759865
1017949,"heritage-at-risk",NA,7502362,"2024-09-26","Two bowl barrows at Big Wood, 580 metres south west and 470 metres south of Moorland Cottage","POINT(-3.376993 50.649629)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43026",NA,NA,NA,"Two bowl barrows at Big Wood, 580m south west and 470m south of Moorland Cottage","https://historicengland.org.uk/listing/the-list/list-entry/1017949","SY 02520 84251, SY 02908 84220",302908,84220,NA,50.6495449248428,-3.37470384463975
1017950,"heritage-at-risk",NA,7505084,"2024-09-26","Trinity Beacon","POINT(-2.988584 50.755827)",NA,"geography","https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/43138",NA,NA,NA,"Trinity Beacon","https://historicengland.org.uk/listing/the-list/list-entry/1017950","SY 30363 95604",330363,95604,NA,50.7558371233015,-2.98858394931354
