"reference","ID","Name","Grade","Listing.date","Amendment.date","Capture.scale","NHLE.link","National.Grid.Reference","Easting","Northing","dataset","end.date","entity","entry.date","geojson","geometry","name","organisation.entity","point","prefix","start.date","typology","categories","documentation.url","geography","heritage.at.risk","legislation","notes","organisation"
"1249561","226493","GATEHOUSE TO CATHANGER","II*","4/17/1959 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1249561","ST3419722855",334197,122855,"heritage-at-risk",NA,7503743,"2024-09-26",NA,"MULTIPOLYGON (((-2.939136 51.001292,-2.939154 51.001311,-2.939172 51.001292,-2.939136 51.001292)))","Gatehouse to Cathanger, Cathanger Lane",16,"POINT(-2.939154 51.001298)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/215852",NA,NA,NA,NA,NA
"1249660","226592","MECCA BINGO HALL","II","12/09/1992 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1249660","TQ 33767 89793",533767,189793,"heritage-at-risk",NA,7503935,"2024-09-26",NA,"MULTIPOLYGON (((-0.070349 51.591111,-0.070366 51.591130,-0.070385 51.591111,-0.070349 51.591111)))","The Palace Cathedral (former Tottenham Palace Theatre), High Road, Tottenham",16,"POINT(-0.070367 51.591117)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/13257",NA,NA,NA,NA,NA
"1249955","226884","DOUGHTY HOUSE","II","5/17/1999 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1249955","TQ 18355 73940",518355,173940,"heritage-at-risk",NA,7503827,"2024-09-26",NA,"MULTIPOLYGON (((-0.298039 51.452075,-0.298056 51.452095,-0.298075 51.452076,-0.298039 51.452075)))","Doughty House, 142, Richmond Hill, Richmond",16,"POINT(-0.298057 51.452082)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47324",NA,NA,NA,NA,NA
"1249982","226911","CHURCH OF ST TORNEY","I","11/22/1960 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1249982","SX 27190 76646",227190,76646,"heritage-at-risk",NA,7503778,"2024-09-26",NA,"MULTIPOLYGON (((-4.441396 50.563927,-4.441414 50.563946,-4.441431 50.563927,-4.441396 50.563927)))","Church of St Torney",16,"POINT(-4.441414 50.563933)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/4364955",NA,NA,NA,NA,NA
"1250152","227081","THRESHING BARN ON NORTH SIDE OF YARD AT TREBARTHA BARTON","II*","05/10/1989 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250152","SX 26582 77855",226582,77855,"heritage-at-risk",NA,7503776,"2024-09-26",NA,"MULTIPOLYGON (((-4.450535 50.574613,-4.450553 50.574632,-4.450570 50.574613,-4.450535 50.574613)))","Threshing barn on north side of yard at Trebartha Barton",16,"POINT(-4.450553 50.574619)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/216317",NA,NA,NA,NA,NA
"1250263","227191","CHURCH OF ST MARY","II","3/31/1949 12:00:00 AM","","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1250263","NZ 52781 33775",452781,533776,"heritage-at-risk",NA,7503777,"2024-09-26",NA,"MULTIPOLYGON (((-1.182590 54.696258,-1.182609 54.696278,-1.182629 54.696258,-1.182590 54.696258)))","Church of St Mary, Durham Street, Hartlepool",16,"POINT(-1.182609 54.696265)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/10750",NA,NA,NA,NA,NA
"1250576","227503","WEST NORWOOD MEMORIAL PARK TOMB OF C AUFFREY AND E O'CORMAN","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250576","TQ 32334 72116",532334,172116,"heritage-at-risk",NA,7503828,"2021-12-01",NA,"MULTIPOLYGON (((-0.097651 51.432593,-0.097668 51.432613,-0.097687 51.432593,-0.097651 51.432593)))","Tomb of C Auffrey and E O'Gorman, Norwood Road, West Norwood Memorial Park",16,"POINT(-0.097669 51.432600)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50189",NA,NA,NA,NA,NA
"1250584","227511","WEST NORWOOD MEMORIAL PARK TOMB OF JAMES BALDWIN BROWN","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250584","TQ 32339 72074",532339,172074,"heritage-at-risk",NA,7503779,"2021-12-01",NA,"MULTIPOLYGON (((-0.097595 51.432214,-0.097612 51.432234,-0.097631 51.432215,-0.097595 51.432214)))","Tomb of James Baldwin Brown, Norwood Road, West Norwood Memorial Park",16,"POINT(-0.097613 51.432221)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50191",NA,NA,NA,NA,NA
"1250589","227516","WEST NORWOOD MEMORIAL PARK TOMB OF ELIZABETH KING","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250589","TQ 32237 72069",532237,172069,"heritage-at-risk",NA,7503937,"2022-12-21",NA,"MULTIPOLYGON (((-0.099063 51.432193,-0.099080 51.432213,-0.099099 51.432194,-0.099063 51.432193)))","Tomb of Elizabeth King, Norwood Road, West Norwood Memorial Park",16,"POINT(-0.099081 51.432200)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50192",NA,NA,NA,NA,NA
"1250680","227606","WEST NORWOOD MEMORIAL PARK TOMB OF JOHANN AND ANNIE SPARENBORG AND FAMILY","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250680","TQ 32409 72275",532409,172275,"heritage-at-risk",NA,7503938,"2022-12-21",NA,"MULTIPOLYGON (((-0.096513 51.434004,-0.096531 51.434024,-0.096549 51.434005,-0.096513 51.434004)))","Tomb of Johann and Annie Sparenborg and family, Norwood Road, West Norwood Memorial Park",16,"POINT(-0.096531 51.434011)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50188",NA,NA,NA,NA,NA
"1250687","227613","WEST NORWOOD MEMORIAL PARK TOMB OF THE IBBOTSON FAMILY","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250687","TQ 32314 72068",532314,172068,"heritage-at-risk",NA,7503939,"2024-09-26",NA,"MULTIPOLYGON (((-0.097957 51.432166,-0.097974 51.432186,-0.097992 51.432167,-0.097957 51.432166)))","Tomb of Ibbotson Family, Norwood Road, West Norwood Memorial Park",16,"POINT(-0.097974 51.432173)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/50187",NA,NA,NA,NA,NA
"1250712","227637","BURGH MILL","II*","11/18/1983 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250712","TG 22215 25093",622215,325093,"heritage-at-risk",NA,7503940,"2024-09-26",NA,"MULTIPOLYGON (((1.293270 52.777678,1.293253 52.777698,1.293233 52.777679,1.293270 52.777678)))","Burgh Mill, The Street",16,"POINT(1.293252 52.777685)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49908",NA,NA,NA,NA,NA
"1250896","227821","CHINGFORD MILL PUMPING STATION","II","08/02/1993 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1250896","TQ 36284 92448",536284,192448,"heritage-at-risk",NA,7503942,"2024-09-26",NA,"MULTIPOLYGON (((-0.033006 51.614365,-0.033023 51.614385,-0.033042 51.614366,-0.033006 51.614365)))","Chingford Mill Pumping Station, Lower Hall Lane",16,"POINT(-0.033024 51.614372)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47786",NA,NA,NA,NA,NA
"1251447","228368","CHURCH OF ALL SAINTS","II*","8/27/1957 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1251447","SP 34919 21509",434919,221509,"heritage-at-risk",NA,7503780,"2021-05-27",NA,"MULTIPOLYGON (((-1.493969 51.891048,-1.493987 51.891068,-1.494005 51.891049,-1.493969 51.891048)))","Church of All Saints, Church Lane",16,"POINT(-1.493987 51.891055)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/15825",NA,NA,NA,NA,NA
"1251493","228414","ST CLEMENTS HOSPITAL","II","9/27/1973 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1251493","TQ 36825 82574",536825,182574,"heritage-at-risk",NA,7503832,"2024-09-26",NA,"MULTIPOLYGON (((-0.029037 51.525506,-0.029054 51.525526,-0.029073 51.525507,-0.029037 51.525506)))","St Clements Hospital, Bow Road, Bow",16,"POINT(-0.029055 51.525513)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/49742",NA,NA,NA,NA,NA
"1251744","228664","LAW COURTS AND COUNTY POLICE OFFICE","II*","04/09/1954 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1251744","SU 00142 61690",400142,161690,"heritage-at-risk",NA,7503836,"2024-09-26",NA,"MULTIPOLYGON (((-1.999323 51.354274,-1.999341 51.354294,-1.999359 51.354274,-1.999323 51.354274)))","Former Law Courts and County Police Station, Northgate Street",16,"POINT(-1.999341 51.354281)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/46879",NA,NA,NA,NA,NA
"1251913","228830","CHURCH OF ST PETER AND ST PAUL","I","10/27/1950 12:00:00 AM","","0.909722222","https://historicengland.org.uk/listing/the-list/list-entry/1251913","ST 88564 06311",388564,106312,"heritage-at-risk",NA,7503837,"2024-09-26",NA,"MULTIPOLYGON (((-2.163821 50.856186,-2.163839 50.856205,-2.163856 50.856186,-2.163821 50.856186)))","Church of St Peter and St Paul, Market Place",16,"POINT(-2.163839 50.856192)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/17652",NA,NA,NA,NA,NA
"1252173","229090","CHURCH OF THE HOLY CROSS","I","2/14/1958 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1252173","SX 33212 96510",233212,96510,"heritage-at-risk",NA,7503781,"2021-12-01",NA,"MULTIPOLYGON (((-4.365394 50.744162,-4.365413 50.744181,-4.365430 50.744161,-4.365394 50.744162)))","Church of the Holy Cross",16,"POINT(-4.365412 50.744168)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21689",NA,NA,NA,NA,NA
"1252195","229112","CHURCH OF ST BENEDICT","II*","9/14/1966 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1252195","TF 26552 65774",526552,365774,"heritage-at-risk",NA,7503838,"2024-09-26",NA,"MULTIPOLYGON (((-0.108042 53.174054,-0.108060 53.174074,-0.108080 53.174055,-0.108042 53.174054)))","Church of St Benedict, Church Lane",16,"POINT(-0.108061 53.174061)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/11559",NA,NA,NA,NA,NA
"1252469","229384","CHURCH OF ST AGNES","II*","02/01/1967 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1252469","SK 06573 66555",406573,366555,"heritage-at-risk",NA,7503782,"2024-09-26",NA,"MULTIPOLYGON (((-1.903048 53.196050,-1.903066 53.196069,-1.903085 53.196050,-1.903048 53.196050)))","The Wheldon School Michael Hutchinson Residential Centre (former Church of St Agnes)",16,"POINT(-1.903066 53.196056)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/2703713",NA,NA,NA,NA,NA
"1253087","229996","POLICE STATION, WITH WALLS AND GATEPIERS TO SIDE","II","2/21/1994 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253087","TQ4260183520",542601,183520,"heritage-at-risk",NA,7503783,"2024-09-26",NA,"MULTIPOLYGON (((0.054550 51.532576,0.054533 51.532596,0.054514 51.532577,0.054550 51.532576)))","Police Station, with walls and gatepiers to side, High Street South,",16,"POINT(0.054532 51.532583)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/218513",NA,NA,NA,NA,NA
"1253111","230019","LIVESEY HALL WAR MEMORIAL","II","4/25/1995 12:00:00 AM","8/30/1996 12:00:00 AM","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253111","TQ 36529 72093",536529,172093,"heritage-at-risk",NA,7505323,"2024-09-26",NA,"MULTIPOLYGON (((-0.037350 51.431391,-0.037367 51.431411,-0.037386 51.431392,-0.037350 51.431391)))","Livesey Hall War Memorial, Perry Hill SE26",16,"POINT(-0.037368 51.431398)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/405981",NA,NA,NA,NA,NA
"1253119","230027","LEIGH MILL","II*","4/25/1990 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253119","SJ 67379 99725",367379,399725,"heritage-at-risk",NA,7503784,"2024-09-26",NA,"MULTIPOLYGON (((-2.493137 53.493221,-2.493156 53.493240,-2.493175 53.493221,-2.493137 53.493221)))","Leigh Spinners Mill, Park Lane",16,"POINT(-2.493156 53.493227)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48399",NA,NA,NA,NA,NA
"1253242","230149","OLD HALL FARMHOUSE","II*","06/09/1952 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253242","SJ 48976 90254",348976,390254,"heritage-at-risk",NA,7503785,"2024-09-26",NA,"MULTIPOLYGON (((-2.768960 53.406632,-2.768979 53.406651,-2.768997 53.406632,-2.768960 53.406632)))","Rainhill Hall Farmhouse",16,"POINT(-2.768979 53.406638)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/48057",NA,NA,NA,NA,NA
"1253286","230193","CHURCH OF ST ANDREW","I","9/20/1984 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253286","TF 04416 33679",504416,333679,"heritage-at-risk",NA,7503955,"2021-12-01",NA,"MULTIPOLYGON (((-0.449451 52.890447,-0.449469 52.890467,-0.449488 52.890447,-0.449451 52.890447)))","Church of St Andrew, Church Lane",16,"POINT(-0.449469 52.890454)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/21353",NA,NA,NA,NA,NA
"1253493","230398","HACKNEY BOROUGH DISINFECTING STATION","II","08/10/1995 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253493","TQ 35887 86215",535887,186215,"heritage-at-risk",NA,7503786,"2024-09-26",NA,"MULTIPOLYGON (((-0.041145 51.558451,-0.041163 51.558471,-0.041181 51.558452,-0.041145 51.558451)))","Hackney Borough Disinfecting Station, Millfields Road",16,"POINT(-0.041163 51.558458)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47778",NA,NA,NA,NA,NA
"1253569","230473","THE LANSDOWNE MONUMENT","II*","7/31/1986 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253569","SU 04774 69309",404774,169309,"heritage-at-risk",NA,7503800,"2024-09-26",NA,"MULTIPOLYGON (((-1.932704 51.422764,-1.932722 51.422783,-1.932740 51.422764,-1.932704 51.422764)))","The Lansdowne Monument",16,"POINT(-1.932722 51.422770)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/218873",NA,NA,NA,NA,NA
"1253878","230781","15 and 16, St Hilda's Terrace","II*","2/23/1954 12:00:00 AM","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253878","NZ 89511 10988",489511,510988,"heritage-at-risk",NA,7505321,"2024-09-26",NA,"MULTIPOLYGON (((-0.619803 54.486356,-0.619822 54.486376,-0.619842 54.486357,-0.619803 54.486356)))","15 St Hildas Terrace",16,"POINT(-0.619822 54.486363)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/219114",NA,NA,NA,NA,NA
"1253950","230853","KENTON LANE FARMHOUSE","II","02/03/1989 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253950","TQ 16851 90173",516851,190173,"heritage-at-risk",NA,7503869,"2024-09-26",NA,"MULTIPOLYGON (((-0.314294 51.598285,-0.314312 51.598305,-0.314331 51.598286,-0.314294 51.598285)))","Kenton Lane Farmhouse, Kenton Lane HA3",16,"POINT(-0.314312 51.598292)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/219176",NA,NA,NA,NA,NA
"1253952","230855","FORMER FARMBUILDINGS TO SOUTH WEST OF KENTON LANE FARMHOUSE","II","02/03/1989 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1253952","TQ 16820 90165",516820,190165,"heritage-at-risk",NA,7503870,"2024-09-26",NA,"MULTIPOLYGON (((-0.314745 51.598219,-0.314762 51.598239,-0.314781 51.598220,-0.314745 51.598219)))","Kenton Lane former farm buildings, Kenton Lane HA3",16,"POINT(-0.314763 51.598226)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/346800",NA,NA,NA,NA,NA
"1254001","230904","ICEHOUSE IN SUNDRIDGE PARK","II","03/05/1976 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1254001","TQ 41256 70162",541256,170162,"heritage-at-risk",NA,7503875,"2024-09-26",NA,"MULTIPOLYGON (((0.029835 51.412882,0.029818 51.412902,0.029799 51.412883,0.029835 51.412882)))","Ice house to Sundridge Park, Plaistow Lane, Bromley",16,"POINT(0.029817 51.412889)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47729",NA,NA,NA,NA,NA
"1254428","231329","BOATHOUSE 2","II","01/04/1991 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1254428","TQ1351169221",513511,169221,"heritage-at-risk",NA,7503825,"2024-09-26",NA,"MULTIPOLYGON (((-0.369229 51.410649,-0.369246 51.410668,-0.369265 51.410649,-0.369229 51.410649)))","Boathouse 2, Platts Eyot, Hampton",16,"POINT(-0.369247 51.410655)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47328",NA,NA,NA,NA,NA
"1254429","231330","BOATHOUSE 5 (EASTERNMOST 13 BAYS)","II","01/04/1991 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1254429","TQ 13447 69194",513447,169194,"heritage-at-risk",NA,7503826,"2024-09-26",NA,"MULTIPOLYGON (((-0.370162 51.410423,-0.370179 51.410443,-0.370198 51.410423,-0.370162 51.410423)))","Boathouse 5 (easternmost 13 bays), Platts Eyot, Hampton",16,"POINT(-0.370180 51.410430)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/47329",NA,NA,NA,NA,NA
"1254430","231331","BUILDING NUMBER 14","II","01/04/1991 00:00","","1.777777778","https://historicengland.org.uk/listing/the-list/list-entry/1254430","TQ 13481 69199",513481,169199,"heritage-at-risk",NA,7503829,"2024-09-26",NA,"MULTIPOLYGON (((-0.369671 51.410461,-0.369689 51.410481,-0.369707 51.410461,-0.369671 51.410461)))","Building number 14, Platts Eyot, Hampton",16,"POINT(-0.369689 51.410468)","heritage-at-risk",NA,"geography",NA,"https://historicengland.org.uk/advice/heritage-at-risk/search-register/list-entry/219528",NA,NA,NA,NA,NA
